model,year,variable,run,question_text,options,prompt,response,response_clean
claude,2022,abrape,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,abrape,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,abrape,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,abrape,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,abrape,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,absingle,1,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,absingle,2,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,absingle,3,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,absingle,4,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
claude,2022,absingle,5,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,"1. Yes
2. No","It is now 2022. You are answering survey questions as a typical American adult living in the United States.

Question: Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?

Options:
1. Yes
2. No

Respond with ONLY the number of your answer (e.g., ""1"" or ""2""). Do not explain your reasoning.",NA,NA
